char_id,char,alphabet,font_family,font_size,font_face,width
91,[,basic_latin,Helvetica,20,bold,9
92,\,basic_latin,Helvetica,20,bold,8
93,],basic_latin,Helvetica,20,bold,9
94,^,basic_latin,Helvetica,20,bold,16
95,_,basic_latin,Helvetica,20,bold,15
96,`,basic_latin,Helvetica,20,bold,9
123,{,basic_latin,Helvetica,20,bold,11
124,|,basic_latin,Helvetica,20,bold,7
125,},basic_latin,Helvetica,20,bold,11
126,~,basic_latin,Helvetica,20,bold,16
32, ,basic_latin,Helvetica,20,bold,8
1040,А,russian,Helvetica,20,bold,19
1041,Б,russian,Helvetica,20,bold,19
1042,В,russian,Helvetica,20,bold,20
1043,Г,russian,Helvetica,20,bold,15
1044,Д,russian,Helvetica,20,bold,19
1045,Е,russian,Helvetica,20,bold,18
1046,Ж,russian,Helvetica,20,bold,24
1047,З,russian,Helvetica,20,bold,17
1048,И,russian,Helvetica,20,bold,19
1049,Й,russian,Helvetica,20,bold,19
1050,К,russian,Helvetica,20,bold,16
1051,Л,russian,Helvetica,20,bold,19
1052,М,russian,Helvetica,20,bold,21
1053,Н,russian,Helvetica,20,bold,20
1054,О,russian,Helvetica,20,bold,21
1055,П,russian,Helvetica,20,bold,19
1056,Р,russian,Helvetica,20,bold,18
1057,С,russian,Helvetica,20,bold,20
1058,Т,russian,Helvetica,20,bold,18
1059,У,russian,Helvetica,20,bold,17
1060,Ф,russian,Helvetica,20,bold,22
1061,Х,russian,Helvetica,20,bold,18
1062,Ц,russian,Helvetica,20,bold,20
1063,Ч,russian,Helvetica,20,bold,19
1064,Ш,russian,Helvetica,20,bold,26
1065,Щ,russian,Helvetica,20,bold,27
1066,Ъ,russian,Helvetica,20,bold,23
1067,Ы,russian,Helvetica,20,bold,26
1068,Ь,russian,Helvetica,20,bold,19
1069,Э,russian,Helvetica,20,bold,19
1070,Ю,russian,Helvetica,20,bold,28
1071,Я,russian,Helvetica,20,bold,19
1072,а,russian,Helvetica,20,bold,15
1073,б,russian,Helvetica,20,bold,17
1074,в,russian,Helvetica,20,bold,17
1075,г,russian,Helvetica,20,bold,11
1076,д,russian,Helvetica,20,bold,17
1077,е,russian,Helvetica,20,bold,15
1078,ж,russian,Helvetica,20,bold,20
1079,з,russian,Helvetica,20,bold,13
1080,и,russian,Helvetica,20,bold,17
1081,й,russian,Helvetica,20,bold,17
1082,к,russian,Helvetica,20,bold,14
1083,л,russian,Helvetica,20,bold,17
1084,м,russian,Helvetica,20,bold,21
1085,н,russian,Helvetica,20,bold,16
1086,о,russian,Helvetica,20,bold,17
1087,п,russian,Helvetica,20,bold,16
1088,р,russian,Helvetica,20,bold,17
1089,с,russian,Helvetica,20,bold,15
1090,т,russian,Helvetica,20,bold,12
1091,у,russian,Helvetica,20,bold,15
1092,ф,russian,Helvetica,20,bold,24
1093,х,russian,Helvetica,20,bold,15
1094,ц,russian,Helvetica,20,bold,17
1095,ч,russian,Helvetica,20,bold,16
1096,ш,russian,Helvetica,20,bold,22
1097,щ,russian,Helvetica,20,bold,23
1098,ъ,russian,Helvetica,20,bold,20
1099,ы,russian,Helvetica,20,bold,23
1100,ь,russian,Helvetica,20,bold,17
1101,э,russian,Helvetica,20,bold,15
1102,ю,russian,Helvetica,20,bold,23
1103,я,russian,Helvetica,20,bold,16
48,0,russian,Helvetica,20,bold,15
49,1,russian,Helvetica,20,bold,15
50,2,russian,Helvetica,20,bold,15
51,3,russian,Helvetica,20,bold,15
52,4,russian,Helvetica,20,bold,15
53,5,russian,Helvetica,20,bold,15
54,6,russian,Helvetica,20,bold,15
55,7,russian,Helvetica,20,bold,15
56,8,russian,Helvetica,20,bold,15
57,9,russian,Helvetica,20,bold,15
33,!,russian,Helvetica,20,bold,8
34,"""",russian,Helvetica,20,bold,13
35,#,russian,Helvetica,20,bold,15
36,$,russian,Helvetica,20,bold,15
37,%,russian,Helvetica,20,bold,24
38,&,russian,Helvetica,20,bold,20
39,',russian,Helvetica,20,bold,6
40,(,russian,Helvetica,20,bold,9
41,),russian,Helvetica,20,bold,9
42,*,russian,Helvetica,20,bold,11
43,+,russian,Helvetica,20,bold,16
44,",",russian,Helvetica,20,bold,8
45,-,russian,Helvetica,20,bold,9
46,.,russian,Helvetica,20,bold,8
47,/,russian,Helvetica,20,bold,8
58,:,russian,Helvetica,20,bold,10
59,;,russian,Helvetica,20,bold,10
60,<,russian,Helvetica,20,bold,16
61,=,russian,Helvetica,20,bold,16
62,>,russian,Helvetica,20,bold,16
63,?,russian,Helvetica,20,bold,17
64,@,russian,Helvetica,20,bold,26
91,[,russian,Helvetica,20,bold,9
92,\,russian,Helvetica,20,bold,8
93,],russian,Helvetica,20,bold,9
94,^,russian,Helvetica,20,bold,16
95,_,russian,Helvetica,20,bold,15
96,`,russian,Helvetica,20,bold,9
123,{,russian,Helvetica,20,bold,11
124,|,russian,Helvetica,20,bold,7
125,},russian,Helvetica,20,bold,11
126,~,russian,Helvetica,20,bold,16
32, ,russian,Helvetica,20,bold,8
65,A,basic_latin,Helvetica,20,italic,19
66,B,basic_latin,Helvetica,20,italic,18
67,C,basic_latin,Helvetica,20,italic,21
68,D,basic_latin,Helvetica,20,italic,20
69,E,basic_latin,Helvetica,20,italic,19
70,F,basic_latin,Helvetica,20,italic,18
71,G,basic_latin,Helvetica,20,italic,21
72,H,basic_latin,Helvetica,20,italic,21
73,I,basic_latin,Helvetica,20,italic,8
74,J,basic_latin,Helvetica,20,italic,15
75,K,basic_latin,Helvetica,20,italic,20
76,L,basic_latin,Helvetica,20,italic,15
77,M,basic_latin,Helvetica,20,italic,24
78,N,basic_latin,Helvetica,20,italic,21
79,O,basic_latin,Helvetica,20,italic,21
80,P,basic_latin,Helvetica,20,italic,19
81,Q,basic_latin,Helvetica,20,italic,21
82,R,basic_latin,Helvetica,20,italic,21
83,S,basic_latin,Helvetica,20,italic,19
84,T,basic_latin,Helvetica,20,italic,20
85,U,basic_latin,Helvetica,20,italic,21
86,V,basic_latin,Helvetica,20,italic,21
87,W,basic_latin,Helvetica,20,italic,29
88,X,basic_latin,Helvetica,20,italic,22
89,Y,basic_latin,Helvetica,20,italic,21
90,Z,basic_latin,Helvetica,20,italic,18
97,a,basic_latin,Helvetica,20,italic,15
98,b,basic_latin,Helvetica,20,italic,15
99,c,basic_latin,Helvetica,20,italic,15
100,d,basic_latin,Helvetica,20,italic,17
101,e,basic_latin,Helvetica,20,italic,15
102,f,basic_latin,Helvetica,20,italic,12
103,g,basic_latin,Helvetica,20,italic,16
104,h,basic_latin,Helvetica,20,italic,15
105,i,basic_latin,Helvetica,20,italic,8
106,j,basic_latin,Helvetica,20,italic,12
107,k,basic_latin,Helvetica,20,italic,16
108,l,basic_latin,Helvetica,20,italic,8
109,m,basic_latin,Helvetica,20,italic,22
110,n,basic_latin,Helvetica,20,italic,15
111,o,basic_latin,Helvetica,20,italic,15
112,p,basic_latin,Helvetica,20,italic,16
113,q,basic_latin,Helvetica,20,italic,15
114,r,basic_latin,Helvetica,20,italic,12
115,s,basic_latin,Helvetica,20,italic,14
116,t,basic_latin,Helvetica,20,italic,9
117,u,basic_latin,Helvetica,20,italic,16
118,v,basic_latin,Helvetica,20,italic,16
119,w,basic_latin,Helvetica,20,italic,21
120,x,basic_latin,Helvetica,20,italic,15
121,y,basic_latin,Helvetica,20,italic,16
122,z,basic_latin,Helvetica,20,italic,14
48,0,basic_latin,Helvetica,20,italic,16
49,1,basic_latin,Helvetica,20,italic,15
50,2,basic_latin,Helvetica,20,italic,16
51,3,basic_latin,Helvetica,20,italic,15
52,4,basic_latin,Helvetica,20,italic,15
53,5,basic_latin,Helvetica,20,italic,16
54,6,basic_latin,Helvetica,20,italic,16
55,7,basic_latin,Helvetica,20,italic,16
56,8,basic_latin,Helvetica,20,italic,16
57,9,basic_latin,Helvetica,20,italic,15
33,!,basic_latin,Helvetica,20,italic,9
34,"""",basic_latin,Helvetica,20,italic,12
35,#,basic_latin,Helvetica,20,italic,16
36,$,basic_latin,Helvetica,20,italic,16
37,%,basic_latin,Helvetica,20,italic,24
38,&,basic_latin,Helvetica,20,italic,18
39,',basic_latin,Helvetica,20,italic,7
40,(,basic_latin,Helvetica,20,italic,11
41,),basic_latin,Helvetica,20,italic,11
42,*,basic_latin,Helvetica,20,italic,13
43,+,basic_latin,Helvetica,20,italic,16
44,",",basic_latin,Helvetica,20,italic,8
45,-,basic_latin,Helvetica,20,italic,9
46,.,basic_latin,Helvetica,20,italic,8
47,/,basic_latin,Helvetica,20,italic,14
58,:,basic_latin,Helvetica,20,italic,8
59,;,basic_latin,Helvetica,20,italic,8
60,<,basic_latin,Helvetica,20,italic,16
61,=,basic_latin,Helvetica,20,italic,16
62,>,basic_latin,Helvetica,20,italic,16
63,?,basic_latin,Helvetica,20,italic,15
64,@,basic_latin,Helvetica,20,italic,27
91,[,basic_latin,Helvetica,20,italic,11
92,\,basic_latin,Helvetica,20,italic,8
93,],basic_latin,Helvetica,20,italic,12
94,^,basic_latin,Helvetica,20,italic,14
95,_,basic_latin,Helvetica,20,italic,17
96,`,basic_latin,Helvetica,20,italic,9
123,{,basic_latin,Helvetica,20,italic,13
124,|,basic_latin,Helvetica,20,italic,7
125,},basic_latin,Helvetica,20,italic,11
126,~,basic_latin,Helvetica,20,italic,16
32, ,basic_latin,Helvetica,20,italic,8
1040,А,russian,Helvetica,20,italic,19
1041,Б,russian,Helvetica,20,italic,19
1042,В,russian,Helvetica,20,italic,18
1043,Г,russian,Helvetica,20,italic,18
1044,Д,russian,Helvetica,20,italic,22
1045,Е,russian,Helvetica,20,italic,19
1046,Ж,russian,Helvetica,20,italic,29
1047,З,russian,Helvetica,20,italic,17
1048,И,russian,Helvetica,20,italic,20
1049,Й,russian,Helvetica,20,italic,20
1050,К,russian,Helvetica,20,italic,19
1051,Л,russian,Helvetica,20,italic,21
1052,М,russian,Helvetica,20,italic,24
1053,Н,russian,Helvetica,20,italic,21
1054,О,russian,Helvetica,20,italic,21
1055,П,russian,Helvetica,20,italic,21
1056,Р,russian,Helvetica,20,italic,19
1057,С,russian,Helvetica,20,italic,21
1058,Т,russian,Helvetica,20,italic,20
1059,У,russian,Helvetica,20,italic,20
1060,Ф,russian,Helvetica,20,italic,21
1061,Х,russian,Helvetica,20,italic,22
1062,Ц,russian,Helvetica,20,italic,21
1063,Ч,russian,Helvetica,20,italic,19
1064,Ш,russian,Helvetica,20,italic,27
1065,Щ,russian,Helvetica,20,italic,26
1066,Ъ,russian,Helvetica,20,italic,22
1067,Ы,russian,Helvetica,20,italic,25
1068,Ь,russian,Helvetica,20,italic,18
1069,Э,russian,Helvetica,20,italic,19
1070,Ю,russian,Helvetica,20,italic,28
1071,Я,russian,Helvetica,20,italic,20
1072,а,russian,Helvetica,20,italic,15
1073,б,russian,Helvetica,20,italic,16
1074,в,russian,Helvetica,20,italic,14
1075,г,russian,Helvetica,20,italic,13
1076,д,russian,Helvetica,20,italic,15
1077,е,russian,Helvetica,20,italic,15
1078,ж,russian,Helvetica,20,italic,22
1079,з,russian,Helvetica,20,italic,13
1080,и,russian,Helvetica,20,italic,16
1081,й,russian,Helvetica,20,italic,16
1082,к,russian,Helvetica,20,italic,15
1083,л,russian,Helvetica,20,italic,16
1084,м,russian,Helvetica,20,italic,19
1085,н,russian,Helvetica,20,italic,15
1086,о,russian,Helvetica,20,italic,15
1087,п,russian,Helvetica,20,italic,15
1088,р,russian,Helvetica,20,italic,16
1089,с,russian,Helvetica,20,italic,15
1090,т,russian,Helvetica,20,italic,22
1091,у,russian,Helvetica,20,italic,16
1092,ф,russian,Helvetica,20,italic,23
1093,х,russian,Helvetica,20,italic,15
1094,ц,russian,Helvetica,20,italic,15
1095,ч,russian,Helvetica,20,italic,14
1096,ш,russian,Helvetica,20,italic,22
1097,щ,russian,Helvetica,20,italic,24
1098,ъ,russian,Helvetica,20,italic,17
1099,ы,russian,Helvetica,20,italic,20
1100,ь,russian,Helvetica,20,italic,14
1101,э,russian,Helvetica,20,italic,13
1102,ю,russian,Helvetica,20,italic,20
1103,я,russian,Helvetica,20,italic,15
48,0,russian,Helvetica,20,italic,16
49,1,russian,Helvetica,20,italic,15
50,2,russian,Helvetica,20,italic,16
51,3,russian,Helvetica,20,italic,15
52,4,russian,Helvetica,20,italic,15
53,5,russian,Helvetica,20,italic,16
54,6,russian,Helvetica,20,italic,16
55,7,russian,Helvetica,20,italic,16
56,8,russian,Helvetica,20,italic,16
57,9,russian,Helvetica,20,italic,15
33,!,russian,Helvetica,20,italic,9
34,"""",russian,Helvetica,20,italic,12
35,#,russian,Helvetica,20,italic,16
36,$,russian,Helvetica,20,italic,16
37,%,russian,Helvetica,20,italic,24
38,&,russian,Helvetica,20,italic,18
39,',russian,Helvetica,20,italic,7
40,(,russian,Helvetica,20,italic,11
41,),russian,Helvetica,20,italic,11
42,*,russian,Helvetica,20,italic,13
43,+,russian,Helvetica,20,italic,16
44,",",russian,Helvetica,20,italic,8
45,-,russian,Helvetica,20,italic,9
46,.,russian,Helvetica,20,italic,8
47,/,russian,Helvetica,20,italic,14
58,:,russian,Helvetica,20,italic,8
59,;,russian,Helvetica,20,italic,8
60,<,russian,Helvetica,20,italic,16
61,=,russian,Helvetica,20,italic,16
62,>,russian,Helvetica,20,italic,16
63,?,russian,Helvetica,20,italic,15
64,@,russian,Helvetica,20,italic,27
91,[,russian,Helvetica,20,italic,11
92,\,russian,Helvetica,20,italic,8
93,],russian,Helvetica,20,italic,12
94,^,russian,Helvetica,20,italic,14
95,_,russian,Helvetica,20,italic,17
96,`,russian,Helvetica,20,italic,9
123,{,russian,Helvetica,20,italic,13
124,|,russian,Helvetica,20,italic,7
125,},russian,Helvetica,20,italic,11
126,~,russian,Helvetica,20,italic,16
32, ,russian,Helvetica,20,italic,8
65,A,basic_latin,Helvetica,20,bold+italic,19
66,B,basic_latin,Helvetica,20,bold+italic,19
67,C,basic_latin,Helvetica,20,bold+italic,20
68,D,basic_latin,Helvetica,20,bold+italic,20
69,E,basic_latin,Helvetica,20,bold+italic,20
70,F,basic_latin,Helvetica,20,bold+italic,19
71,G,basic_latin,Helvetica,20,bold+italic,22
72,H,basic_latin,Helvetica,20,bold+italic,21
73,I,basic_latin,Helvetica,20,bold+italic,9
74,J,basic_latin,Helvetica,20,bold+italic,16
75,K,basic_latin,Helvetica,20,bold+italic,22
76,L,basic_latin,Helvetica,20,bold+italic,16
77,M,basic_latin,Helvetica,20,bold+italic,25
78,N,basic_latin,Helvetica,20,bold+italic,21
79,O,basic_latin,Helvetica,20,bold+italic,21
80,P,basic_latin,Helvetica,20,bold+italic,20
81,Q,basic_latin,Helvetica,20,bold+italic,21
82,R,basic_latin,Helvetica,20,bold+italic,20
83,S,basic_latin,Helvetica,20,bold+italic,18
84,T,basic_latin,Helvetica,20,bold+italic,19
85,U,basic_latin,Helvetica,20,bold+italic,22
86,V,basic_latin,Helvetica,20,bold+italic,20
87,W,basic_latin,Helvetica,20,bold+italic,29
88,X,basic_latin,Helvetica,20,bold+italic,23
89,Y,basic_latin,Helvetica,20,bold+italic,22
90,Z,basic_latin,Helvetica,20,bold+italic,19
97,a,basic_latin,Helvetica,20,bold+italic,15
98,b,basic_latin,Helvetica,20,bold+italic,16
99,c,basic_latin,Helvetica,20,bold+italic,15
100,d,basic_latin,Helvetica,20,bold+italic,18
101,e,basic_latin,Helvetica,20,bold+italic,15
102,f,basic_latin,Helvetica,20,bold+italic,13
103,g,basic_latin,Helvetica,20,bold+italic,17
104,h,basic_latin,Helvetica,20,bold+italic,16
105,i,basic_latin,Helvetica,20,bold+italic,9
106,j,basic_latin,Helvetica,20,bold+italic,13
107,k,basic_latin,Helvetica,20,bold+italic,17
108,l,basic_latin,Helvetica,20,bold+italic,9
109,m,basic_latin,Helvetica,20,bold+italic,25
110,n,basic_latin,Helvetica,20,bold+italic,16
111,o,basic_latin,Helvetica,20,bold+italic,16
112,p,basic_latin,Helvetica,20,bold+italic,17
113,q,basic_latin,Helvetica,20,bold+italic,17
114,r,basic_latin,Helvetica,20,bold+italic,14
115,s,basic_latin,Helvetica,20,bold+italic,15
116,t,basic_latin,Helvetica,20,bold+italic,11
117,u,basic_latin,Helvetica,20,bold+italic,16
118,v,basic_latin,Helvetica,20,bold+italic,17
119,w,basic_latin,Helvetica,20,bold+italic,23
120,x,basic_latin,Helvetica,20,bold+italic,18
121,y,basic_latin,Helvetica,20,bold+italic,17
122,z,basic_latin,Helvetica,20,bold+italic,15
48,0,basic_latin,Helvetica,20,bold+italic,16
49,1,basic_latin,Helvetica,20,bold+italic,15
50,2,basic_latin,Helvetica,20,bold+italic,16
51,3,basic_latin,Helvetica,20,bold+italic,16
52,4,basic_latin,Helvetica,20,bold+italic,15
53,5,basic_latin,Helvetica,20,bold+italic,16
54,6,basic_latin,Helvetica,20,bold+italic,16
55,7,basic_latin,Helvetica,20,bold+italic,17
56,8,basic_latin,Helvetica,20,bold+italic,16
57,9,basic_latin,Helvetica,20,bold+italic,16
33,!,basic_latin,Helvetica,20,bold+italic,10
34,"""",basic_latin,Helvetica,20,bold+italic,14
35,#,basic_latin,Helvetica,20,bold+italic,16
36,$,basic_latin,Helvetica,20,bold+italic,16
37,%,basic_latin,Helvetica,20,bold+italic,24
38,&,basic_latin,Helvetica,20,bold+italic,19
39,',basic_latin,Helvetica,20,bold+italic,9
40,(,basic_latin,Helvetica,20,bold+italic,12
41,),basic_latin,Helvetica,20,bold+italic,13
42,*,basic_latin,Helvetica,20,bold+italic,13
43,+,basic_latin,Helvetica,20,bold+italic,16
44,",",basic_latin,Helvetica,20,bold+italic,8
45,-,basic_latin,Helvetica,20,bold+italic,9
46,.,basic_latin,Helvetica,20,bold+italic,8
47,/,basic_latin,Helvetica,20,bold+italic,14
58,:,basic_latin,Helvetica,20,bold+italic,9
59,;,basic_latin,Helvetica,20,bold+italic,9
60,<,basic_latin,Helvetica,20,bold+italic,16
61,=,basic_latin,Helvetica,20,bold+italic,16
62,>,basic_latin,Helvetica,20,bold+italic,16
63,?,basic_latin,Helvetica,20,bold+italic,17
64,@,basic_latin,Helvetica,20,bold+italic,27
91,[,basic_latin,Helvetica,20,bold+italic,13
92,\,basic_latin,Helvetica,20,bold+italic,9
93,],basic_latin,Helvetica,20,bold+italic,13
94,^,basic_latin,Helvetica,20,bold+italic,16
95,_,basic_latin,Helvetica,20,bold+italic,16
96,`,basic_latin,Helvetica,20,bold+italic,9
123,{,basic_latin,Helvetica,20,bold+italic,14
124,|,basic_latin,Helvetica,20,bold+italic,7
125,},basic_latin,Helvetica,20,bold+italic,13
126,~,basic_latin,Helvetica,20,bold+italic,16
32, ,basic_latin,Helvetica,20,bold+italic,8
1040,А,russian,Helvetica,20,bold+italic,19
1041,Б,russian,Helvetica,20,bold+italic,20
1042,В,russian,Helvetica,20,bold+italic,19
1043,Г,russian,Helvetica,20,bold+italic,20
1044,Д,russian,Helvetica,20,bold+italic,23
1045,Е,russian,Helvetica,20,bold+italic,20
1046,Ж,russian,Helvetica,20,bold+italic,29
1047,З,russian,Helvetica,20,bold+italic,18
1048,И,russian,Helvetica,20,bold+italic,20
1049,Й,russian,Helvetica,20,bold+italic,20
1050,К,russian,Helvetica,20,bold+italic,19
1051,Л,russian,Helvetica,20,bold+italic,22
1052,М,russian,Helvetica,20,bold+italic,25
1053,Н,russian,Helvetica,20,bold+italic,21
1054,О,russian,Helvetica,20,bold+italic,21
1055,П,russian,Helvetica,20,bold+italic,21
1056,Р,russian,Helvetica,20,bold+italic,20
1057,С,russian,Helvetica,20,bold+italic,20
1058,Т,russian,Helvetica,20,bold+italic,19
1059,У,russian,Helvetica,20,bold+italic,22
1060,Ф,russian,Helvetica,20,bold+italic,22
1061,Х,russian,Helvetica,20,bold+italic,23
1062,Ц,russian,Helvetica,20,bold+italic,21
1063,Ч,russian,Helvetica,20,bold+italic,20
1064,Ш,russian,Helvetica,20,bold+italic,28
1065,Щ,russian,Helvetica,20,bold+italic,29
1066,Ъ,russian,Helvetica,20,bold+italic,23
1067,Ы,russian,Helvetica,20,bold+italic,28
1068,Ь,russian,Helvetica,20,bold+italic,19
1069,Э,russian,Helvetica,20,bold+italic,20
1070,Ю,russian,Helvetica,20,bold+italic,28
1071,Я,russian,Helvetica,20,bold+italic,22
1072,а,russian,Helvetica,20,bold+italic,15
1073,б,russian,Helvetica,20,bold+italic,18
1074,в,russian,Helvetica,20,bold+italic,16
1075,г,russian,Helvetica,20,bold+italic,14
1076,д,russian,Helvetica,20,bold+italic,18
1077,е,russian,Helvetica,20,bold+italic,15
1078,ж,russian,Helvetica,20,bold+italic,23
1079,з,russian,Helvetica,20,bold+italic,14
1080,и,russian,Helvetica,20,bold+italic,16
1081,й,russian,Helvetica,20,bold+italic,16
1082,к,russian,Helvetica,20,bold+italic,16
1083,л,russian,Helvetica,20,bold+italic,19
1084,м,russian,Helvetica,20,bold+italic,21
1085,н,russian,Helvetica,20,bold+italic,17
1086,о,russian,Helvetica,20,bold+italic,16
1087,п,russian,Helvetica,20,bold+italic,17
1088,р,russian,Helvetica,20,bold+italic,17
1089,с,russian,Helvetica,20,bold+italic,15
1090,т,russian,Helvetica,20,bold+italic,25
1091,у,russian,Helvetica,20,bold+italic,17
1092,ф,russian,Helvetica,20,bold+italic,24
1093,х,russian,Helvetica,20,bold+italic,18
1094,ц,russian,Helvetica,20,bold+italic,17
1095,ч,russian,Helvetica,20,bold+italic,17
1096,ш,russian,Helvetica,20,bold+italic,25
1097,щ,russian,Helvetica,20,bold+italic,25
1098,ъ,russian,Helvetica,20,bold+italic,19
1099,ы,russian,Helvetica,20,bold+italic,24
1100,ь,russian,Helvetica,20,bold+italic,16
1101,э,russian,Helvetica,20,bold+italic,15
1102,ю,russian,Helvetica,20,bold+italic,23
1103,я,russian,Helvetica,20,bold+italic,18
48,0,russian,Helvetica,20,bold+italic,16
49,1,russian,Helvetica,20,bold+italic,15
50,2,russian,Helvetica,20,bold+italic,16
51,3,russian,Helvetica,20,bold+italic,16
52,4,russian,Helvetica,20,bold+italic,15
53,5,russian,Helvetica,20,bold+italic,16
54,6,russian,Helvetica,20,bold+italic,16
55,7,russian,Helvetica,20,bold+italic,17
56,8,russian,Helvetica,20,bold+italic,16
57,9,russian,Helvetica,20,bold+italic,16
33,!,russian,Helvetica,20,bold+italic,10
34,"""",russian,Helvetica,20,bold+italic,14
35,#,russian,Helvetica,20,bold+italic,16
36,$,russian,Helvetica,20,bold+italic,16
37,%,russian,Helvetica,20,bold+italic,24
38,&,russian,Helvetica,20,bold+italic,19
39,',russian,Helvetica,20,bold+italic,9
40,(,russian,Helvetica,20,bold+italic,12
41,),russian,Helvetica,20,bold+italic,13
42,*,russian,Helvetica,20,bold+italic,13
43,+,russian,Helvetica,20,bold+italic,16
44,",",russian,Helvetica,20,bold+italic,8
45,-,russian,Helvetica,20,bold+italic,9
46,.,russian,Helvetica,20,bold+italic,8
47,/,russian,Helvetica,20,bold+italic,14
58,:,russian,Helvetica,20,bold+italic,9
59,;,russian,Helvetica,20,bold+italic,9
60,<,russian,Helvetica,20,bold+italic,16
61,=,russian,Helvetica,20,bold+italic,16
62,>,russian,Helvetica,20,bold+italic,16
63,?,russian,Helvetica,20,bold+italic,17
64,@,russian,Helvetica,20,bold+italic,27
91,[,russian,Helvetica,20,bold+italic,13
92,\,russian,Helvetica,20,bold+italic,9
93,],russian,Helvetica,20,bold+italic,13
94,^,russian,Helvetica,20,bold+italic,16
95,_,russian,Helvetica,20,bold+italic,16
96,`,russian,Helvetica,20,bold+italic,9
123,{,russian,Helvetica,20,bold+italic,14
124,|,russian,Helvetica,20,bold+italic,7
125,},russian,Helvetica,20,bold+italic,13
126,~,russian,Helvetica,20,bold+italic,16
32, ,russian,Helvetica,20,bold+italic,8
65,A,basic_latin,Lucida Grande,9,normal,7
66,B,basic_latin,Lucida Grande,9,normal,8
67,C,basic_latin,Lucida Grande,9,normal,9
68,D,basic_latin,Lucida Grande,9,normal,9
69,E,basic_latin,Lucida Grande,9,normal,8
70,F,basic_latin,Lucida Grande,9,normal,7
71,G,basic_latin,Lucida Grande,9,normal,9
72,H,basic_latin,Lucida Grande,9,normal,9
73,I,basic_latin,Lucida Grande,9,normal,3
74,J,basic_latin,Lucida Grande,9,normal,6
75,K,basic_latin,Lucida Grande,9,normal,8
76,L,basic_latin,Lucida Grande,9,normal,7
77,M,basic_latin,Lucida Grande,9,normal,9
78,N,basic_latin,Lucida Grande,9,normal,9
79,O,basic_latin,Lucida Grande,9,normal,9
80,P,basic_latin,Lucida Grande,9,normal,8
81,Q,basic_latin,Lucida Grande,9,normal,9
82,R,basic_latin,Lucida Grande,9,normal,9
83,S,basic_latin,Lucida Grande,9,normal,8
84,T,basic_latin,Lucida Grande,9,normal,7
85,U,basic_latin,Lucida Grande,9,normal,9
86,V,basic_latin,Lucida Grande,9,normal,7
87,W,basic_latin,Lucida Grande,9,normal,11
88,X,basic_latin,Lucida Grande,9,normal,7
89,Y,basic_latin,Lucida Grande,9,normal,7
90,Z,basic_latin,Lucida Grande,9,normal,7
97,a,basic_latin,Lucida Grande,9,normal,7
98,b,basic_latin,Lucida Grande,9,normal,7
99,c,basic_latin,Lucida Grande,9,normal,6
100,d,basic_latin,Lucida Grande,9,normal,7
101,e,basic_latin,Lucida Grande,9,normal,7
102,f,basic_latin,Lucida Grande,9,normal,3
103,g,basic_latin,Lucida Grande,9,normal,7
104,h,basic_latin,Lucida Grande,9,normal,7
105,i,basic_latin,Lucida Grande,9,normal,3
106,j,basic_latin,Lucida Grande,9,normal,3
107,k,basic_latin,Lucida Grande,9,normal,6
108,l,basic_latin,Lucida Grande,9,normal,3
109,m,basic_latin,Lucida Grande,9,normal,11
110,n,basic_latin,Lucida Grande,9,normal,7
111,o,basic_latin,Lucida Grande,9,normal,7
112,p,basic_latin,Lucida Grande,9,normal,7
113,q,basic_latin,Lucida Grande,9,normal,7
114,r,basic_latin,Lucida Grande,9,normal,4
115,s,basic_latin,Lucida Grande,9,normal,7
116,t,basic_latin,Lucida Grande,9,normal,3
117,u,basic_latin,Lucida Grande,9,normal,7
118,v,basic_latin,Lucida Grande,9,normal,5
119,w,basic_latin,Lucida Grande,9,normal,9
120,x,basic_latin,Lucida Grande,9,normal,5
121,y,basic_latin,Lucida Grande,9,normal,5
122,z,basic_latin,Lucida Grande,9,normal,5
48,0,basic_latin,Lucida Grande,9,normal,7
49,1,basic_latin,Lucida Grande,9,normal,7
50,2,basic_latin,Lucida Grande,9,normal,7
51,3,basic_latin,Lucida Grande,9,normal,7
52,4,basic_latin,Lucida Grande,9,normal,7
53,5,basic_latin,Lucida Grande,9,normal,7
54,6,basic_latin,Lucida Grande,9,normal,7
55,7,basic_latin,Lucida Grande,9,normal,7
56,8,basic_latin,Lucida Grande,9,normal,7
57,9,basic_latin,Lucida Grande,9,normal,7
33,!,basic_latin,Lucida Grande,9,normal,3
34,"""",basic_latin,Lucida Grande,9,normal,4
35,#,basic_latin,Lucida Grande,9,normal,7
36,$,basic_latin,Lucida Grande,9,normal,7
37,%,basic_latin,Lucida Grande,9,normal,11
38,&,basic_latin,Lucida Grande,9,normal,8
39,',basic_latin,Lucida Grande,9,normal,2
40,(,basic_latin,Lucida Grande,9,normal,4
41,),basic_latin,Lucida Grande,9,normal,4
42,*,basic_latin,Lucida Grande,9,normal,5
43,+,basic_latin,Lucida Grande,9,normal,7
44,",",basic_latin,Lucida Grande,9,normal,3
45,-,basic_latin,Lucida Grande,9,normal,4
46,.,basic_latin,Lucida Grande,9,normal,3
47,/,basic_latin,Lucida Grande,9,normal,3
58,:,basic_latin,Lucida Grande,9,normal,3
59,;,basic_latin,Lucida Grande,9,normal,3
60,<,basic_latin,Lucida Grande,9,normal,7
