text,width,alphabet,font_family,font_size,font_face,symbols_count,is_monospaced
Ab provident animi architecto adipisci ex maiores,570,latin,Times New Roman,20,bold+italic,49,False
Aliquid dolorem enim aspernatur doloremque aut eius,622,latin,Times New Roman,20,bold+italic,51,False
Velit soluta et omnis id totam itaque eaque doloribus,602,latin,Times New Roman,20,bold+italic,53,False
Natus ea nesciunt tempore id dolor voluptatum magni at,646,latin,Times New Roman,20,bold+italic,54,False
Eius laborum molestiae quam sunt nemo doloribus labore,664,latin,Times New Roman,20,bold+italic,54,False
Placeat sapiente quod dolorem adipisci et eaque distinctio,662,latin,Times New Roman,20,bold+italic,58,False
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,772,latin,Times New Roman,20,bold+italic,65,False
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,783,latin,Times New Roman,20,bold+italic,66,False
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,815,latin,Times New Roman,20,bold+italic,72,False
Tempore,55,latin,Verdana,9,normal,7,False
Fugiat cum veritatis,123,latin,Verdana,9,normal,20,False
Sapiente magni dicta,132,latin,Verdana,9,normal,20,False
Magnam ad dicta officiis,149,latin,Verdana,9,normal,24,False
Ullam ullam nobis laborum,164,latin,Verdana,9,normal,25,False
Vero excepturi at atque sed,176,latin,Verdana,9,normal,27,False
Beatae facilis voluptates rem,182,latin,Verdana,9,normal,29,False
Perspiciatis tempora assumenda,205,latin,Verdana,9,normal,30,False
Ab rem praesentium excepturi culpa,226,latin,Verdana,9,normal,34,False
Quidem porro quae id perferendis fuga,245,latin,Verdana,9,normal,37,False
Odio facilis fuga distinctio eaque vel officia,265,latin,Verdana,9,normal,46,False
Ab provident animi architecto adipisci ex maiores,306,latin,Verdana,9,normal,49,False
Aliquid dolorem enim aspernatur doloremque aut eius,338,latin,Verdana,9,normal,51,False
Velit soluta et omnis id totam itaque eaque doloribus,334,latin,Verdana,9,normal,53,False
Natus ea nesciunt tempore id dolor voluptatum magni at,356,latin,Verdana,9,normal,54,False
Eius laborum molestiae quam sunt nemo doloribus labore,362,latin,Verdana,9,normal,54,False
Placeat sapiente quod dolorem adipisci et eaque distinctio,367,latin,Verdana,9,normal,58,False
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,429,latin,Verdana,9,normal,65,False
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,431,latin,Verdana,9,normal,66,False
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,451,latin,Verdana,9,normal,72,False
Tempore,58,latin,Verdana,9,bold,7,False
Fugiat cum veritatis,131,latin,Verdana,9,bold,20,False
Sapiente magni dicta,138,latin,Verdana,9,bold,20,False
Magnam ad dicta officiis,159,latin,Verdana,9,bold,24,False
Ullam ullam nobis laborum,175,latin,Verdana,9,bold,25,False
Vero excepturi at atque sed,182,latin,Verdana,9,bold,27,False
Beatae facilis voluptates rem,192,latin,Verdana,9,bold,29,False
Perspiciatis tempora assumenda,214,latin,Verdana,9,bold,30,False
Ab rem praesentium excepturi culpa,238,latin,Verdana,9,bold,34,False
Quidem porro quae id perferendis fuga,256,latin,Verdana,9,bold,37,False
Odio facilis fuga distinctio eaque vel officia,284,latin,Verdana,9,bold,46,False
Ab provident animi architecto adipisci ex maiores,325,latin,Verdana,9,bold,49,False
Aliquid dolorem enim aspernatur doloremque aut eius,353,latin,Verdana,9,bold,51,False
Velit soluta et omnis id totam itaque eaque doloribus,346,latin,Verdana,9,bold,53,False
Natus ea nesciunt tempore id dolor voluptatum magni at,369,latin,Verdana,9,bold,54,False
Eius laborum molestiae quam sunt nemo doloribus labore,376,latin,Verdana,9,bold,54,False
Placeat sapiente quod dolorem adipisci et eaque distinctio,382,latin,Verdana,9,bold,58,False
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,446,latin,Verdana,9,bold,65,False
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,446,latin,Verdana,9,bold,66,False
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,473,latin,Verdana,9,bold,72,False
Tempore,52,latin,Verdana,9,italic,7,False
Fugiat cum veritatis,120,latin,Verdana,9,italic,20,False
Sapiente magni dicta,125,latin,Verdana,9,italic,20,False
Magnam ad dicta officiis,142,latin,Verdana,9,italic,24,False
Ullam ullam nobis laborum,160,latin,Verdana,9,italic,25,False
Vero excepturi at atque sed,166,latin,Verdana,9,italic,27,False
Beatae facilis voluptates rem,173,latin,Verdana,9,italic,29,False
Perspiciatis tempora assumenda,195,latin,Verdana,9,italic,30,False
Ab rem praesentium excepturi culpa,218,latin,Verdana,9,italic,34,False
Quidem porro quae id perferendis fuga,229,latin,Verdana,9,italic,37,False
Odio facilis fuga distinctio eaque vel officia,250,latin,Verdana,9,italic,46,False
Ab provident animi architecto adipisci ex maiores,293,latin,Verdana,9,italic,49,False
Aliquid dolorem enim aspernatur doloremque aut eius,323,latin,Verdana,9,italic,51,False
Velit soluta et omnis id totam itaque eaque doloribus,317,latin,Verdana,9,italic,53,False
Natus ea nesciunt tempore id dolor voluptatum magni at,342,latin,Verdana,9,italic,54,False
Eius laborum molestiae quam sunt nemo doloribus labore,347,latin,Verdana,9,italic,54,False
Placeat sapiente quod dolorem adipisci et eaque distinctio,343,latin,Verdana,9,italic,58,False
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,407,latin,Verdana,9,italic,65,False
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,408,latin,Verdana,9,italic,66,False
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,429,latin,Verdana,9,italic,72,False
Tempore,60,latin,Verdana,9,bold+italic,7,False
Fugiat cum veritatis,136,latin,Verdana,9,bold+italic,20,False
Sapiente magni dicta,141,latin,Verdana,9,bold+italic,20,False
Magnam ad dicta officiis,162,latin,Verdana,9,bold+italic,24,False
Ullam ullam nobis laborum,184,latin,Verdana,9,bold+italic,25,False
Vero excepturi at atque sed,185,latin,Verdana,9,bold+italic,27,False
Beatae facilis voluptates rem,196,latin,Verdana,9,bold+italic,29,False
Perspiciatis tempora assumenda,220,latin,Verdana,9,bold+italic,30,False
Ab rem praesentium excepturi culpa,247,latin,Verdana,9,bold+italic,34,False
Quidem porro quae id perferendis fuga,261,latin,Verdana,9,bold+italic,37,False
Odio facilis fuga distinctio eaque vel officia,287,latin,Verdana,9,bold+italic,46,False
Ab provident animi architecto adipisci ex maiores,334,latin,Verdana,9,bold+italic,49,False
Aliquid dolorem enim aspernatur doloremque aut eius,367,latin,Verdana,9,bold+italic,51,False
Velit soluta et omnis id totam itaque eaque doloribus,355,latin,Verdana,9,bold+italic,53,False
Natus ea nesciunt tempore id dolor voluptatum magni at,384,latin,Verdana,9,bold+italic,54,False
Eius laborum molestiae quam sunt nemo doloribus labore,391,latin,Verdana,9,bold+italic,54,False
Placeat sapiente quod dolorem adipisci et eaque distinctio,388,latin,Verdana,9,bold+italic,58,False
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,458,latin,Verdana,9,bold+italic,65,False
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,459,latin,Verdana,9,bold+italic,66,False
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,484,latin,Verdana,9,bold+italic,72,False
Tempore,67,latin,Verdana,11,normal,7,False
Fugiat cum veritatis,146,latin,Verdana,11,normal,20,False
Sapiente magni dicta,154,latin,Verdana,11,normal,20,False
Magnam ad dicta officiis,177,latin,Verdana,11,normal,24,False
Ullam ullam nobis laborum,195,latin,Verdana,11,normal,25,False
Vero excepturi at atque sed,206,latin,Verdana,11,normal,27,False
Beatae facilis voluptates rem,214,latin,Verdana,11,normal,29,False
Perspiciatis tempora assumenda,240,latin,Verdana,11,normal,30,False
Ab rem praesentium excepturi culpa,267,latin,Verdana,11,normal,34,False
Quidem porro quae id perferendis fuga,285,latin,Verdana,11,normal,37,False
Odio facilis fuga distinctio eaque vel officia,309,latin,Verdana,11,normal,46,False
Ab provident animi architecto adipisci ex maiores,362,latin,Verdana,11,normal,49,False
Aliquid dolorem enim aspernatur doloremque aut eius,396,latin,Verdana,11,normal,51,False
Velit soluta et omnis id totam itaque eaque doloribus,391,latin,Verdana,11,normal,53,False
Natus ea nesciunt tempore id dolor voluptatum magni at,421,latin,Verdana,11,normal,54,False
Eius laborum molestiae quam sunt nemo doloribus labore,427,latin,Verdana,11,normal,54,False
Placeat sapiente quod dolorem adipisci et eaque distinctio,426,latin,Verdana,11,normal,58,False
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,503,latin,Verdana,11,normal,65,False
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,502,latin,Verdana,11,normal,66,False
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,525,latin,Verdana,11,normal,72,False
Tempore,73,latin,Verdana,11,bold,7,False
Fugiat cum veritatis,163,latin,Verdana,11,bold,20,False
Sapiente magni dicta,171,latin,Verdana,11,bold,20,False
Magnam ad dicta officiis,195,latin,Verdana,11,bold,24,False
Ullam ullam nobis laborum,215,latin,Verdana,11,bold,25,False
Vero excepturi at atque sed,227,latin,Verdana,11,bold,27,False
Beatae facilis voluptates rem,238,latin,Verdana,11,bold,29,False
Perspiciatis tempora assumenda,267,latin,Verdana,11,bold,30,False
Ab rem praesentium excepturi culpa,296,latin,Verdana,11,bold,34,False
Quidem porro quae id perferendis fuga,315,latin,Verdana,11,bold,37,False
Odio facilis fuga distinctio eaque vel officia,343,latin,Verdana,11,bold,46,False
Ab provident animi architecto adipisci ex maiores,400,latin,Verdana,11,bold,49,False
Aliquid dolorem enim aspernatur doloremque aut eius,438,latin,Verdana,11,bold,51,False
Velit soluta et omnis id totam itaque eaque doloribus,431,latin,Verdana,11,bold,53,False
Natus ea nesciunt tempore id dolor voluptatum magni at,462,latin,Verdana,11,bold,54,False
Eius laborum molestiae quam sunt nemo doloribus labore,468,latin,Verdana,11,bold,54,False
Placeat sapiente quod dolorem adipisci et eaque distinctio,471,latin,Verdana,11,bold,58,False
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,554,latin,Verdana,11,bold,65,False
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,551,latin,Verdana,11,bold,66,False
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,584,latin,Verdana,11,bold,72,False
Tempore,67,latin,Verdana,11,italic,7,False
Fugiat cum veritatis,149,latin,Verdana,11,italic,20,False
Sapiente magni dicta,157,latin,Verdana,11,italic,20,False
Magnam ad dicta officiis,182,latin,Verdana,11,italic,24,False
Ullam ullam nobis laborum,199,latin,Verdana,11,italic,25,False
Vero excepturi at atque sed,207,latin,Verdana,11,italic,27,False
Beatae facilis voluptates rem,218,latin,Verdana,11,italic,29,False
Perspiciatis tempora assumenda,242,latin,Verdana,11,italic,30,False
Ab rem praesentium excepturi culpa,271,latin,Verdana,11,italic,34,False
Quidem porro quae id perferendis fuga,288,latin,Verdana,11,italic,37,False
Odio facilis fuga distinctio eaque vel officia,320,latin,Verdana,11,italic,46,False
Ab provident animi architecto adipisci ex maiores,368,latin,Verdana,11,italic,49,False
Aliquid dolorem enim aspernatur doloremque aut eius,400,latin,Verdana,11,italic,51,False
Velit soluta et omnis id totam itaque eaque doloribus,394,latin,Verdana,11,italic,53,False
Natus ea nesciunt tempore id dolor voluptatum magni at,423,latin,Verdana,11,italic,54,False
Eius laborum molestiae quam sunt nemo doloribus labore,428,latin,Verdana,11,italic,54,False
Placeat sapiente quod dolorem adipisci et eaque distinctio,431,latin,Verdana,11,italic,58,False
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,510,latin,Verdana,11,italic,65,False
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,505,latin,Verdana,11,italic,66,False
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,535,latin,Verdana,11,italic,72,False
Tempore,74,latin,Verdana,11,bold+italic,7,False
Fugiat cum veritatis,164,latin,Verdana,11,bold+italic,20,False
Sapiente magni dicta,172,latin,Verdana,11,bold+italic,20,False
Magnam ad dicta officiis,197,latin,Verdana,11,bold+italic,24,False
Ullam ullam nobis laborum,215,latin,Verdana,11,bold+italic,25,False
Vero excepturi at atque sed,229,latin,Verdana,11,bold+italic,27,False
Beatae facilis voluptates rem,239,latin,Verdana,11,bold+italic,29,False
Perspiciatis tempora assumenda,267,latin,Verdana,11,bold+italic,30,False
Ab rem praesentium excepturi culpa,299,latin,Verdana,11,bold+italic,34,False
Quidem porro quae id perferendis fuga,315,latin,Verdana,11,bold+italic,37,False
Odio facilis fuga distinctio eaque vel officia,346,latin,Verdana,11,bold+italic,46,False
Ab provident animi architecto adipisci ex maiores,404,latin,Verdana,11,bold+italic,49,False
Aliquid dolorem enim aspernatur doloremque aut eius,439,latin,Verdana,11,bold+italic,51,False
Velit soluta et omnis id totam itaque eaque doloribus,431,latin,Verdana,11,bold+italic,53,False
Natus ea nesciunt tempore id dolor voluptatum magni at,464,latin,Verdana,11,bold+italic,54,False
Eius laborum molestiae quam sunt nemo doloribus labore,468,latin,Verdana,11,bold+italic,54,False
Placeat sapiente quod dolorem adipisci et eaque distinctio,473,latin,Verdana,11,bold+italic,58,False
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,557,latin,Verdana,11,bold+italic,65,False
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,552,latin,Verdana,11,bold+italic,66,False
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,587,latin,Verdana,11,bold+italic,72,False
Tempore,71,latin,Verdana,12,normal,7,False
Fugiat cum veritatis,164,latin,Verdana,12,normal,20,False
Sapiente magni dicta,174,latin,Verdana,12,normal,20,False
Magnam ad dicta officiis,200,latin,Verdana,12,normal,24,False
Ullam ullam nobis laborum,220,latin,Verdana,12,normal,25,False
Vero excepturi at atque sed,229,latin,Verdana,12,normal,27,False
Beatae facilis voluptates rem,242,latin,Verdana,12,normal,29,False
Perspiciatis tempora assumenda,267,latin,Verdana,12,normal,30,False
Ab rem praesentium excepturi culpa,296,latin,Verdana,12,normal,34,False
Quidem porro quae id perferendis fuga,318,latin,Verdana,12,normal,37,False
Odio facilis fuga distinctio eaque vel officia,358,latin,Verdana,12,normal,46,False
Ab provident animi architecto adipisci ex maiores,406,latin,Verdana,12,normal,49,False
Aliquid dolorem enim aspernatur doloremque aut eius,443,latin,Verdana,12,normal,51,False
Velit soluta et omnis id totam itaque eaque doloribus,444,latin,Verdana,12,normal,53,False
Natus ea nesciunt tempore id dolor voluptatum magni at,469,latin,Verdana,12,normal,54,False
Eius laborum molestiae quam sunt nemo doloribus labore,475,latin,Verdana,12,normal,54,False
Placeat sapiente quod dolorem adipisci et eaque distinctio,484,latin,Verdana,12,normal,58,False
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,567,latin,Verdana,12,normal,65,False
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,566,latin,Verdana,12,normal,66,False
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,595,latin,Verdana,12,normal,72,False
Tempore,80,latin,Verdana,12,bold,7,False
Fugiat cum veritatis,171,latin,Verdana,12,bold,20,False
Sapiente magni dicta,182,latin,Verdana,12,bold,20,False
Magnam ad dicta officiis,209,latin,Verdana,12,bold,24,False
Ullam ullam nobis laborum,227,latin,Verdana,12,bold,25,False
Vero excepturi at atque sed,245,latin,Verdana,12,bold,27,False
Beatae facilis voluptates rem,253,latin,Verdana,12,bold,29,False
Perspiciatis tempora assumenda,284,latin,Verdana,12,bold,30,False
Ab rem praesentium excepturi culpa,317,latin,Verdana,12,bold,34,False
Quidem porro quae id perferendis fuga,342,latin,Verdana,12,bold,37,False
Odio facilis fuga distinctio eaque vel officia,368,latin,Verdana,12,bold,46,False
Ab provident animi architecto adipisci ex maiores,426,latin,Verdana,12,bold,49,False
Aliquid dolorem enim aspernatur doloremque aut eius,468,latin,Verdana,12,bold,51,False
Velit soluta et omnis id totam itaque eaque doloribus,457,latin,Verdana,12,bold,53,False
Natus ea nesciunt tempore id dolor voluptatum magni at,491,latin,Verdana,12,bold,54,False
Eius laborum molestiae quam sunt nemo doloribus labore,498,latin,Verdana,12,bold,54,False
Placeat sapiente quod dolorem adipisci et eaque distinctio,504,latin,Verdana,12,bold,58,False
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,588,latin,Verdana,12,bold,65,False
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,588,latin,Verdana,12,bold,66,False
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,623,latin,Verdana,12,bold,72,False
Tempore,72,latin,Verdana,12,italic,7,False
Fugiat cum veritatis,165,latin,Verdana,12,italic,20,False
Sapiente magni dicta,175,latin,Verdana,12,italic,20,False
Magnam ad dicta officiis,202,latin,Verdana,12,italic,24,False
Ullam ullam nobis laborum,220,latin,Verdana,12,italic,25,False
Vero excepturi at atque sed,231,latin,Verdana,12,italic,27,False
Beatae facilis voluptates rem,243,latin,Verdana,12,italic,29,False
Perspiciatis tempora assumenda,268,latin,Verdana,12,italic,30,False
Ab rem praesentium excepturi culpa,299,latin,Verdana,12,italic,34,False
Quidem porro quae id perferendis fuga,318,latin,Verdana,12,italic,37,False
Odio facilis fuga distinctio eaque vel officia,361,latin,Verdana,12,italic,46,False
Ab provident animi architecto adipisci ex maiores,410,latin,Verdana,12,italic,49,False
Aliquid dolorem enim aspernatur doloremque aut eius,444,latin,Verdana,12,italic,51,False
Velit soluta et omnis id totam itaque eaque doloribus,444,latin,Verdana,12,italic,53,False
Natus ea nesciunt tempore id dolor voluptatum magni at,471,latin,Verdana,12,italic,54,False
Eius laborum molestiae quam sunt nemo doloribus labore,475,latin,Verdana,12,italic,54,False
Placeat sapiente quod dolorem adipisci et eaque distinctio,487,latin,Verdana,12,italic,58,False
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,570,latin,Verdana,12,italic,65,False
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,567,latin,Verdana,12,italic,66,False
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,599,latin,Verdana,12,italic,72,False
Tempore,80,latin,Verdana,12,bold+italic,7,False
Fugiat cum veritatis,171,latin,Verdana,12,bold+italic,20,False
Sapiente magni dicta,182,latin,Verdana,12,bold+italic,20,False
Magnam ad dicta officiis,209,latin,Verdana,12,bold+italic,24,False
Ullam ullam nobis laborum,227,latin,Verdana,12,bold+italic,25,False
Vero excepturi at atque sed,246,latin,Verdana,12,bold+italic,27,False
Beatae facilis voluptates rem,253,latin,Verdana,12,bold+italic,29,False
Perspiciatis tempora assumenda,283,latin,Verdana,12,bold+italic,30,False
Ab rem praesentium excepturi culpa,318,latin,Verdana,12,bold+italic,34,False
Quidem porro quae id perferendis fuga,342,latin,Verdana,12,bold+italic,37,False
Odio facilis fuga distinctio eaque vel officia,368,latin,Verdana,12,bold+italic,46,False
Ab provident animi architecto adipisci ex maiores,427,latin,Verdana,12,bold+italic,49,False
Aliquid dolorem enim aspernatur doloremque aut eius,469,latin,Verdana,12,bold+italic,51,False
Velit soluta et omnis id totam itaque eaque doloribus,457,latin,Verdana,12,bold+italic,53,False
Natus ea nesciunt tempore id dolor voluptatum magni at,492,latin,Verdana,12,bold+italic,54,False
Eius laborum molestiae quam sunt nemo doloribus labore,498,latin,Verdana,12,bold+italic,54,False
Placeat sapiente quod dolorem adipisci et eaque distinctio,503,latin,Verdana,12,bold+italic,58,False
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,588,latin,Verdana,12,bold+italic,65,False
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,589,latin,Verdana,12,bold+italic,66,False
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,624,latin,Verdana,12,bold+italic,72,False
Tempore,84,latin,Verdana,14,normal,7,False
Fugiat cum veritatis,190,latin,Verdana,14,normal,20,False
Sapiente magni dicta,202,latin,Verdana,14,normal,20,False
Magnam ad dicta officiis,234,latin,Verdana,14,normal,24,False
Ullam ullam nobis laborum,260,latin,Verdana,14,normal,25,False
Vero excepturi at atque sed,264,latin,Verdana,14,normal,27,False
Beatae facilis voluptates rem,277,latin,Verdana,14,normal,29,False
Perspiciatis tempora assumenda,308,latin,Verdana,14,normal,30,False
Ab rem praesentium excepturi culpa,347,latin,Verdana,14,normal,34,False
Quidem porro quae id perferendis fuga,375,latin,Verdana,14,normal,37,False
Odio facilis fuga distinctio eaque vel officia,417,latin,Verdana,14,normal,46,False
Ab provident animi architecto adipisci ex maiores,476,latin,Verdana,14,normal,49,False
Aliquid dolorem enim aspernatur doloremque aut eius,520,latin,Verdana,14,normal,51,False
Velit soluta et omnis id totam itaque eaque doloribus,512,latin,Verdana,14,normal,53,False
Natus ea nesciunt tempore id dolor voluptatum magni at,544,latin,Verdana,14,normal,54,False
Eius laborum molestiae quam sunt nemo doloribus labore,557,latin,Verdana,14,normal,54,False
Placeat sapiente quod dolorem adipisci et eaque distinctio,559,latin,Verdana,14,normal,58,False
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,656,latin,Verdana,14,normal,65,False
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,664,latin,Verdana,14,normal,66,False
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,688,latin,Verdana,14,normal,72,False
Tempore,94,latin,Verdana,14,bold,7,False
Fugiat cum veritatis,217,latin,Verdana,14,bold,20,False
Sapiente magni dicta,230,latin,Verdana,14,bold,20,False
Magnam ad dicta officiis,263,latin,Verdana,14,bold,24,False
Ullam ullam nobis laborum,291,latin,Verdana,14,bold,25,False
Vero excepturi at atque sed,301,latin,Verdana,14,bold,27,False
Beatae facilis voluptates rem,316,latin,Verdana,14,bold,29,False
Perspiciatis tempora assumenda,351,latin,Verdana,14,bold,30,False
Ab rem praesentium excepturi culpa,394,latin,Verdana,14,bold,34,False
Quidem porro quae id perferendis fuga,419,latin,Verdana,14,bold,37,False
Odio facilis fuga distinctio eaque vel officia,469,latin,Verdana,14,bold,46,False
Ab provident animi architecto adipisci ex maiores,537,latin,Verdana,14,bold,49,False
Aliquid dolorem enim aspernatur doloremque aut eius,587,latin,Verdana,14,bold,51,False
Velit soluta et omnis id totam itaque eaque doloribus,580,latin,Verdana,14,bold,53,False
Natus ea nesciunt tempore id dolor voluptatum magni at,616,latin,Verdana,14,bold,54,False
Eius laborum molestiae quam sunt nemo doloribus labore,625,latin,Verdana,14,bold,54,False
Placeat sapiente quod dolorem adipisci et eaque distinctio,634,latin,Verdana,14,bold,58,False
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,741,latin,Verdana,14,bold,65,False
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,740,latin,Verdana,14,bold,66,False
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,781,latin,Verdana,14,bold,72,False
Tempore,84,latin,Verdana,14,italic,7,False
Fugiat cum veritatis,187,latin,Verdana,14,italic,20,False
Sapiente magni dicta,199,latin,Verdana,14,italic,20,False
Magnam ad dicta officiis,230,latin,Verdana,14,italic,24,False
Ullam ullam nobis laborum,254,latin,Verdana,14,italic,25,False
Vero excepturi at atque sed,264,latin,Verdana,14,italic,27,False
Beatae facilis voluptates rem,273,latin,Verdana,14,italic,29,False
Perspiciatis tempora assumenda,305,latin,Verdana,14,italic,30,False
Ab rem praesentium excepturi culpa,345,latin,Verdana,14,italic,34,False
Quidem porro quae id perferendis fuga,372,latin,Verdana,14,italic,37,False
Odio facilis fuga distinctio eaque vel officia,407,latin,Verdana,14,italic,46,False
Ab provident animi architecto adipisci ex maiores,469,latin,Verdana,14,italic,49,False
Aliquid dolorem enim aspernatur doloremque aut eius,514,latin,Verdana,14,italic,51,False
Velit soluta et omnis id totam itaque eaque doloribus,504,latin,Verdana,14,italic,53,False
Natus ea nesciunt tempore id dolor voluptatum magni at,540,latin,Verdana,14,italic,54,False
Eius laborum molestiae quam sunt nemo doloribus labore,550,latin,Verdana,14,italic,54,False
Placeat sapiente quod dolorem adipisci et eaque distinctio,550,latin,Verdana,14,italic,58,False
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,647,latin,Verdana,14,italic,65,False
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,656,latin,Verdana,14,italic,66,False
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,678,latin,Verdana,14,italic,72,False
Tempore,94,latin,Verdana,14,bold+italic,7,False
Fugiat cum veritatis,217,latin,Verdana,14,bold+italic,20,False
Sapiente magni dicta,230,latin,Verdana,14,bold+italic,20,False
Magnam ad dicta officiis,263,latin,Verdana,14,bold+italic,24,False
Ullam ullam nobis laborum,291,latin,Verdana,14,bold+italic,25,False
Vero excepturi at atque sed,302,latin,Verdana,14,bold+italic,27,False
Beatae facilis voluptates rem,316,latin,Verdana,14,bold+italic,29,False
Perspiciatis tempora assumenda,351,latin,Verdana,14,bold+italic,30,False
Ab rem praesentium excepturi culpa,395,latin,Verdana,14,bold+italic,34,False
Quidem porro quae id perferendis fuga,419,latin,Verdana,14,bold+italic,37,False
Odio facilis fuga distinctio eaque vel officia,469,latin,Verdana,14,bold+italic,46,False
Ab provident animi architecto adipisci ex maiores,538,latin,Verdana,14,bold+italic,49,False
Aliquid dolorem enim aspernatur doloremque aut eius,588,latin,Verdana,14,bold+italic,51,False
Velit soluta et omnis id totam itaque eaque doloribus,580,latin,Verdana,14,bold+italic,53,False
Natus ea nesciunt tempore id dolor voluptatum magni at,617,latin,Verdana,14,bold+italic,54,False
Eius laborum molestiae quam sunt nemo doloribus labore,625,latin,Verdana,14,bold+italic,54,False
Placeat sapiente quod dolorem adipisci et eaque distinctio,634,latin,Verdana,14,bold+italic,58,False
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,741,latin,Verdana,14,bold+italic,65,False
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,741,latin,Verdana,14,bold+italic,66,False
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,782,latin,Verdana,14,bold+italic,72,False
Tempore,94,latin,Verdana,16,normal,7,False
Fugiat cum veritatis,209,latin,Verdana,16,normal,20,False
Sapiente magni dicta,223,latin,Verdana,16,normal,20,False
Magnam ad dicta officiis,255,latin,Verdana,16,normal,24,False
Ullam ullam nobis laborum,282,latin,Verdana,16,normal,25,False
Vero excepturi at atque sed,293,latin,Verdana,16,normal,27,False
Beatae facilis voluptates rem,307,latin,Verdana,16,normal,29,False
Perspiciatis tempora assumenda,343,latin,Verdana,16,normal,30,False
Ab rem praesentium excepturi culpa,383,latin,Verdana,16,normal,34,False
Quidem porro quae id perferendis fuga,411,latin,Verdana,16,normal,37,False
Odio facilis fuga distinctio eaque vel officia,451,latin,Verdana,16,normal,46,False
Ab provident animi architecto adipisci ex maiores,521,latin,Verdana,16,normal,49,False
Aliquid dolorem enim aspernatur doloremque aut eius,570,latin,Verdana,16,normal,51,False
Velit soluta et omnis id totam itaque eaque doloribus,560,latin,Verdana,16,normal,53,False
Natus ea nesciunt tempore id dolor voluptatum magni at,598,latin,Verdana,16,normal,54,False
Eius laborum molestiae quam sunt nemo doloribus labore,609,latin,Verdana,16,normal,54,False
Placeat sapiente quod dolorem adipisci et eaque distinctio,615,latin,Verdana,16,normal,58,False
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,723,latin,Verdana,16,normal,65,False
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,720,latin,Verdana,16,normal,66,False
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,757,latin,Verdana,16,normal,72,False
Tempore,103,latin,Verdana,16,bold,7,False
Fugiat cum veritatis,236,latin,Verdana,16,bold,20,False
Sapiente magni dicta,249,latin,Verdana,16,bold,20,False
Magnam ad dicta officiis,285,latin,Verdana,16,bold,24,False
Ullam ullam nobis laborum,313,latin,Verdana,16,bold,25,False
Vero excepturi at atque sed,326,latin,Verdana,16,bold,27,False
Beatae facilis voluptates rem,342,latin,Verdana,16,bold,29,False
